job_id,Job Title,Company Name,Level,Description,Essential Skills,Salary Info,Alumni Profile Link,Job Link
4665cbc2-5017-47db-a34c-519d30c9c7ab,Director of HEOP | Hilbert College,Hilbert College,Combination of in-office and remote work.,"The Director oversees the administration of the Arthur 0. Eve HEOP, ensuring compliance with grant goals, managing the budget, and fostering partnerships. Responsibilities include staff supervision, student recruitment, program planning, evaluation, academic counseling, financial aid assistance, record-keeping, and reporting. Requirements include working with diverse populations, representing the college, strong communication and organizational skills, database proficiency, collaboration, flexibility for evening and weekend work, and some travel. Qualifications: Master's degree in a related field, five years in higher education, experience in grant management and budgeting. Salary: $50,000 - $55,000.","1. Ability to work with diverse student, peer, and professional populations., 2. Exceptional analytical and organizational skills., 3. Excellent written and verbal communication abilities., 4. Strong database experience and proficiency in Microsoft Office Suite., 5. Knowledge of program","Salary range provided: $50,000 - $55,000 per year.",https://www.linkedin.com/in/debra-minich-mcloughlin-15847415?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAMYEtQBW1btEFFgBm4EMxYA9FFIB31Iu6A,https://www.linkedin.com/jobs/view/3920753633/
84c23276-ea7d-476e-90db-6d8a303ef426,Detection and Response Manager | Sony Electronics Singapore,Sony Electronics Singapore,"40 hours per week, typically during normal business hours","Join Sony's Cyber Defense Team (CDT) as a Deputy Manager overseeing incident response for APAC and China regions. Lead a team of Cyber Defense Engineers to mitigate security risks, collaborate with Sony Group Companies, and develop incident response procedures. Ideal candidates will possess a degree in IT or related field, experience managing technical teams, cybersecurity knowledge, and proficiency in programming languages. Benefits include flexible work arrangements, medical coverage, bonuses, wellness programs, and training opportunities. Be part of an innovative and collaborative environment at Sony, where your contributions can shape the future of technology and creativity.","1. Degree in Computer Science, Computer Engineering, Cyber Security, Information Technology, or related field, 2. Experience leading or managing a technical team, preferably in cyber-defense, 3. Broad understanding of information technology and cyber security concepts, 4. Experience",Salary information: Not provided.,https://www.linkedin.com/in/junefoong?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAfRvroBlJoo81cEnd9t_17YebUSk7air4M,https://www.linkedin.com/jobs/view/3920635444/
fe4f3f9b-135d-470e-a46f-a00a4b9742c4,"Senior Accountant | Neighborhood Legal Services, Inc. of Western New York","Neighborhood Legal Services, Inc. of Western New York","Employment is on-site, matching preferences for workplace","The Senior Accountant at NLS will manage grant expenditures and financial reporting, supporting grant performance, payroll processing, and accounts payable functions. Responsibilities include budget development, account reconciliations, invoice processing, reporting submissions, and audit preparation. Qualifications include a Bachelor's degree in Accounting, 3-5 years of accounting experience, and nonprofit experience preferred. Salary ranges from $65,000 to $72,000 with excellent benefits including health insurance, vacation days, holidays, student loan forgiveness eligibility, life insurance, pension plan, and more.","1. Bachelor's degree in Accounting or related field, 2. Three to five years of experience in an accounting related field, 3. Experience in non-profit accounting, 4. Superior organizational skills, 5. Ability to prioritize responsibilities and meet deadlines, 6","$65,000 to $72,000 per year.",https://www.linkedin.com/in/melissa-mendolera-cpa-mba-1040ba4a?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAApWXxQBinb76a9Puk6hasQozFNWhNWPzkg,https://www.linkedin.com/jobs/view/3916477228/
00cf120a-256c-4bdf-bd17-e9969860c493,Store Manager | Dollar General,Dollar General,Matches your preference for full-time employment.,"Join Dollar General as a full-time Store Manager in Buffalo, NY, overseeing store operations, managing inventory, and leading a team to achieve sales targets. Responsible for ensuring customer satisfaction and implementing retail loss prevention strategies. Requires strong leadership skills, experience in store management, and knowledge of inventory control. Ideal candidates will have excellent communication skills, organizational abilities, and a degree in Business Administration or related field. Previous retail experience is a plus. Be part of a company committed to employee growth and community impact. Apply now!","1. Customer service and communication skills, 2. Experience in store management, 3. Knowledge of retail loss prevention strategies, 4. Strong leadership and organizational skills, 5. Excellent problem-solving and decision-making abilities, 6. Ability to work in a fast",Salary information: NA,https://www.linkedin.com/in/cierechowicz?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAaq9zAB5omYfNXbf9VpYCCxJ37AzJCOwis,https://www.linkedin.com/jobs/view/3926183107/
5be91b51-9dca-40d9-9b0a-f0ac1d771098,Mechanical Facilities Operation Technician | Qcells North America,Qcells North America,Job type: Full-time.,"As an Operation Technician at Hanwha Q CELLS, you will monitor and manage utilities like PCW, HVAC, CDA, CHW, CT, and electricity. Your role is crucial in ensuring efficient operations, maintaining SOP adherence, and supporting production processes. Responsibilities include day-to-day system control, responding to alarms, and proactive maintenance. Qualifications: Bachelor's degree in mechanical engineering, 2 years of relevant experience in manufacturing, and familiarity with codes and mechanical systems. Preferred qualifications include EHS knowledge and proficiency in Korean. Join our team to contribute to a safe and productive working environment. Hanwha Q CELLS is an equal opportunity employer.","- Monitoring and managing utilities systems such as Process Cooling Water (PCW), Heating, Ventilation, and Air Conditioning (HVAC), Clean Dry Air (CDA), Chilled Water System (CHW), Exhaust blowers, Cooling Tower (CT","Full-time, no clear salary information.",https://www.linkedin.com/in/yusef-myrick?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAATcPkMBHRHhsagLKl1A1DKR6Ev1cmkMtbs,https://www.linkedin.com/jobs/view/3795229961/
4ceef70d-e34f-4470-8e44-72ed6124fd85,Senior Interior Designer | Bardi Designs,Bardi Designs,"40 hours/week, consistent work schedule, benefits","Bardi Designs seeks a passionate Interior Designer to join our luxury residential design firm in Raleigh. Responsibilities include design planning, cost estimation, material sourcing, construction detailing, and managing project implementation. Ideal candidates possess a Bachelor's degree in Interior Design, 7+ years of experience, NCIDQ certification, proficient AutoCAD skills, and 3D rendering expertise. Strong communication, problem-solving, organizational, and sales skills are essential. We offer a collaborative work environment, professional growth opportunities, competitive benefits, and a supportive culture. Join us in creating innovative design solutions and building lasting client relationships. Submit your resume to unleash your potential with us!","1. Bachelor's degree in Interior Design, Interior Architecture, or equivalent, 2. NCIDQ certification, pursuing or currently certified, preferred, 3. Several years (7+) of interior design experience, 4. AutoCAD proficiency, 5. Experience",NA,https://www.linkedin.com/in/vickinorris?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAADIUGMBh8vk32kQGsAs6vQubw_F8BtQIWY,https://www.linkedin.com/jobs/view/3927177699/
78609dcf-387c-40cd-91e2-9901f8d1876f,Insurance Sales Agent (In-Branch) | AAA Western and Central New York,AAA Western and Central New York,Workplace requires physical presence for job duties.,"As a Sales Associate at AAA Western and Central New York, you'll educate customers on insurance products, promote AAA membership, meet sales goals, and maintain professional communication. Requirements include a high school diploma, Personal Lines Insurance license, and ability to lift up to 25 lbs. Salary ranges from $20.29 to $23.00 per hour, with benefits such as health insurance, 401(k) matching, and a free AAA membership. Remote work and flexible schedules are possible. Join us in delivering top-notch service and growing a loyal membership base. Apply at www.aaa.com/careers.","1. Sales skills: Ability to educate, actively sell, prospect, generate referrals, and close sales of insurance products and AAA memberships., 2. Technical knowledge: Proficiency in utilizing Insurance and AAA systems, following policies and guidelines, and maintaining current knowledge",$20.29/hr - $23/hr. Per hour.,https://www.linkedin.com/in/kelsey-sanfilippo-062525118?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAB1EAAoB27dzFx5Z7LGZlD1-kDtLTmhjYN8,https://www.linkedin.com/jobs/view/3823810544/
e505a4c9-d75e-4c7f-bd69-30396b610c1e,CAD Designer | SOFTWAREcolorado,SOFTWAREcolorado,Combination of remote and in-person work.,Seeking a full-time CAD Designer with AutoCAD and low-voltage knowledge. Competitive compensation of $60-85K plus profit sharing. Email richard@softwarecolorado.com if interested. Qualified candidates only.,"- CAD design, - AutoCAD experience, - Knowledge of low voltage systems, - Strong compensation negotiation, - Profit sharing knowledge, - Effective communication skills","Salary: $60,000 - $85,000 per year",https://www.linkedin.com/in/richard-bass-2086668?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAGFV6gBKWL8_wvuh9w8Wo8JlfiuUovmu1c,https://www.linkedin.com/jobs/view/3922084443/
831f4389-dc11-44cd-a5ed-e04c55605b93,Research Chemist | Pilot Chemical Company,Pilot Chemical Company,Employment status is Full-time.,"Seeking a Research Chemist to support new and existing products through hands-on synthesis, analyses, and problem-solving. Responsibilities include innovating new products, developing processes, transfer to production, and providing technical support to internal and external customers. Required qualifications: PhD in Organic Chemistry or MS with 3+ years industry experience, or BS with 5+ years experience. Strong skills in chemical synthesis, interpersonal communication, and ability to work independently or collaboratively. Experience with aromatic substitution reactions, surfactants, and chemical engineering is preferred. Safety compliance and technical proficiency are key. Equal opportunity employer fostering diversity. Join us for an exciting opportunity!","Essential Skills:, 1. Experience in organic chemical synthesis, 2. Strong interpersonal skills, 3. Ability to work independently and collaboratively, 4. Excellent organizational and communication skills, 5. Knowledge of designing chemical synthesis pathways, 6. Ability to recognize",Salary information is not provided.,https://www.linkedin.com/in/john-manka-a372558?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAF11IsBybK63Dj_uOIc53s1DqCIwU9SkeE,https://www.linkedin.com/jobs/view/3892638099/
8df38f75-62ae-4f50-b45c-986131d0c4fb,"Digital Printing Sales | Print2Web, LCC","Print2Web, LCC","Job preferences match, workplace is Hybrid (in-person","Join Print2Web, LLC as a Digital Printing Sales Representative in Amherst, NY, with remote work options. Drive sales by promoting digital printing services, managing accounts, providing info, and ensuring client satisfaction. Ideal candidates have sales experience (printing industry preferred), understand digital printing tech, possess strong communication skills, and excel in client relationship-building. Proficiency in Microsoft Office and CRM software is required. Self-motivated individuals who achieve sales targets and adapt to market trends are encouraged to apply.","Essential skills required for this job:, , 1. Proven experience in sales, preferably in the printing industry or related field, 2. Knowledge of digital printing technologies and services, 3. Strong communication and interpersonal skills, 4. Ability to build and maintain",$25-30K per year,https://www.linkedin.com/in/gene-szerbiak-40a8b613?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAALNdcoBn3wPRO3Go6WFOPIDtXq7qUotIag,https://www.linkedin.com/jobs/view/3905844759/
020b2f5f-308a-4fb3-a1d5-68dcb9856e90,"Senior Creative Director | Westchester Medical Center, a member of WMCHealth","Westchester Medical Center, a member of WMCHealth",Employed full-time.,"Seeking a Senior Creative Director to elevate patient healthcare experiences. Lead and manage the design studio, partner with marketing, guide brand activations, manage vendor relationships, and ensure brand consistency. Requires 7+ years in graphic design and creative leadership, agency background, Adobe Suite expertise, and studio management skills. Bachelor's degree required, MA/MFA preferred. Full benefits package included. Join our progressive team at NorthEast Provider Solutions Inc.","Essential skills required for the job:, , 1. Graphic design expertise, 2. Creative direction experience, 3. Leadership abilities, 4. Brand activation skills, 5. Studio management proficiency, 6. Marketing knowledge, 7. Project management skills, 8.",NA,https://www.linkedin.com/in/davidhrosen?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAyEcMBy_TZ1JZgTrxrTiPpDNgGZ3VMsxs,https://www.linkedin.com/jobs/view/3850657243/
c6eb4ac9-3b9e-4da9-a371-4acbc498597b,"High School Science (Biology) Teacher | Trinity High School - River Forest, IL","Trinity High School - River Forest, IL",The job is On-site.,"Trinity High School in River Forest, IL is seeking a full-time Biology Teacher for the 2024-25 school year. Responsibilities include planning, instruction, assessments, and fostering a safe and inclusive learning environment. The ideal candidate holds an Illinois Professional Educator License: 9-12, a Bachelor’s degree in Science, and possesses strong communication, problem-solving, and technology skills. Preferred qualifications include prior experience in the International Baccalaureate Program and a Master’s degree in a related field. Trinity High School is a Roman Catholic, Sinsinawa Dominican High School focused on educating young women through faith and knowledge. Contact careers@trinityhs.org to apply. Trinity High School is an equal opportunity employer.","1. Strong background in Biology or related science disciplines., 2. Ability to create engaging and rigorous lesson plans., 3. Ability to provide a safe and inclusive learning environment., 4. Effective communication skills, both verbal and written., 5. Proficiency in",Salary range: $43K/yr - $60K/yr,https://www.linkedin.com/in/amy-gallie-b6210536?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAd9lDoBfVLfcigO952wJC8nGw1kZVrCrWE,https://www.linkedin.com/jobs/view/3923620634/
48f28623-43ab-4ffa-9c93-ce95ea97d99f,Middle School Teacher-PLTW CTE | Apprentice Academy - North Carolina,Apprentice Academy - North Carolina,Job requires working a standard 40-hour work week,"Join Apprentice Academy as a full-time Middle School Project Lead the Way (PLTW) CTE Teacher in Monroe, NC. Guide students through engaging project-based learning in STEM fields, fostering critical thinking, and real-world problem-solving skills. Deliver PLTW curriculum content, adapt instruction to individual needs, and collaborate with teachers and administrators. Qualifications include a Bachelor’s Degree in related fields and NC teaching certification. Experience with PLTW curriculum is preferred. Enjoy competitive salaries, benefits, professional development opportunities, and a supportive educational community. Join us to inspire a passion for learning and innovation in a dynamic classroom environment.","1. Ability to implement and teach Project Lead the Way (PLTW) curriculum focusing on engaging, hands-on, and real-world problem-solving aspects., 2. Strong organizational skills to prepare detailed lesson plans and instructional materials effectively., 3. Skill in adapting","Full-time, on-site position. Salary information: NA.",https://www.linkedin.com/in/barry-ross-ed-d-0a8249114?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAByDGUAB2uPmjPVaV5B8aw7u2rOTn9N7aZg,https://www.linkedin.com/jobs/view/3925172463/
7f9954eb-d7a7-40fe-9f3d-5d427155bfa5,Assistant Project Manager | Jasa Group,Jasa Group,Employment status: Full-time.,"Join JASA Group as an Assistant Project Manager/Estimator to coordinate project documentation, scheduling, and communication with stakeholders. Experience in construction is a plus, with 1-2 years' relevant experience and strong organizational skills required. Contact us if interested or know a suitable candidate!","- Project management, - Estimation, - Documentation management, - Scheduling, - Deadline management, - Communication skills, - Knowledge of the construction industry (bonus), - Strong organizational skills",NA,https://www.linkedin.com/in/orjon-jasa-139500294?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAEdD_L0BMbFgam2REvwzGT_FSpsbl5gvW7A,https://www.linkedin.com/jobs/view/3932490402/
2b2b9770-ce05-4b61-8f6a-b6c9bed531c6,Mental Health Therapist - New York | Vita Health,Vita Health,"Job is remote, no physical workplace required.","Vita Health Services seeks licensed mental health professionals in New York to provide telehealth therapy for adolescents and young adults. Full-time role with a flexible schedule, clinical training, and competitive compensation. Must have strong tech skills and 2-3 years of therapy experience. Additional state licenses and certifications in evidence-based practices are a plus. Benefits include paid time off, 401k, CEU reimbursement, and insurance packages. Remote work within the US, Apple laptop provided. Join a collaborative team committed to delivering high-quality care. Apply on our website; beware of recruitment fraud. Vita is an equal opportunity employer.","Essential skills required for the job:, 1. Advanced degree in Social Work, Counseling, or other Behavioral Science., 2. Active licensure as an LCSW, LMFT, or LMHC in the state of New York., 3. Experience providing","Salary: $65,000/yr - $85,000/yr",https://www.linkedin.com/in/tracy-brubaker-lcsw-msod-18a08aa?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAHKbHoBPh3XrwvDw2Kuu7cn6Fdr37axRPI,https://www.linkedin.com/jobs/view/3894438729/
2fbdeb51-6a09-43b1-8361-705b8587ed8f,"Assistant Marketing Manager | ROHTO-Mentholatum Pharmaceutical Co., Ltd.","ROHTO-Mentholatum Pharmaceutical Co., Ltd.",Employment level: Full-time.,"We are hiring a full-time Assistant Marketing Manager at ROHTO-Mentholatum Pharmaceutical Co., Ltd. in Horsham, PA. Responsibilities include supporting marketing strategies, market research, team collaboration, content creation, and trend analysis. Qualifications: Bachelor's degree in Marketing or related field, previous marketing experience, strong communication skills, analytical mindset, ability to work independently and collaboratively, and familiarity with market research and data analysis.","1. Bachelor's degree in Marketing, Business Administration, or a related field, 2. Previous experience in marketing or a similar role, 3. Excellent communication and interpersonal skills, 4. Strong analytical and problem-solving abilities, 5. Ability to work independently",NA,https://www.linkedin.com/in/angela-ho-b39ab712?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAKniJ0BC2E16MD0a5_xXoz2iJXH9kKGJkQ,https://www.linkedin.com/jobs/view/3926563000/
444aa8b3-16bb-4785-9fbf-bc34f789f2d2,Clean Mobility Fellow | Open Buffalo,Open Buffalo,On-site employment level.,"Join our team at Open Buffalo as a Clean Mobility Fellow to advance racial, economic, and ecological justice in Buffalo, NY. The fellowship involves leading community engagement efforts, coordinating grant deliverables, and organizing events. Qualifications include a high school diploma with 3-5 years of relevant experience or a bachelor's degree with 1-2 years of experience, along with demonstrated commitment to social justice and cultural competency. This full-time, salaried position offers a starting salary between $55,000-$60,000 plus benefits. Apply by submitting a cover letter, resume, and three professional references to jobs@openbuffalo.org. Applications are reviewed on a rolling basis until the position is filled.","Essential skills required for the Clean Mobility Fellow position at Open Buffalo:, 1. Community organizing, advocacy, or community outreach experience, 2. Strong interpersonal, organizational, and communications skills, 3. Cultural competency and ability to work in a culturally diverse environment","$55,000 - $60,000 per year.",https://www.linkedin.com/in/rmandy?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA5Ekw0BWgC-k7VDrbpsyDhnAl8fjfaFjJU,https://www.linkedin.com/jobs/view/3930188876/
e9edf1dc-0e82-4353-8e7a-b92eaf0fe61b,Recreation and Senior Services Director | Borough of Metuchen,Borough of Metuchen,Employment status is full-time.,"Metuchen Borough is seeking a dynamic Recreation and Senior Services Director to manage all recreation and senior programming, including budget development and oversight of staff. This individual will plan and implement a wide range of activities for various age groups, oversee summer camp programs, and manage pool operations. The Director will also coordinate with different commissions and community partners, develop marketing strategies, and attend evening meetings as needed. Candidates should have a bachelor's degree in a related field and at least 5 years of experience in recreation or senior program management. This full-time position may require occasional evening and weekend work. Interested applicants should email their resume and cover letter to mperilstein@metuchen.com. Metuchen is an Equal Opportunity Employer.","- Excellent communication skills, - Organizational skills, - Experience with social media platforms, - Proficiency in Microsoft Office, - Program and budget development, - Management of staff, - Planning and implementation of comprehensive programs and activities, - Knowledge of cultural arts",Salary information: NA,https://www.linkedin.com/in/deborah-zupan-726b0546?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAnGSc4BxMyldrvfKn62oJuCcxKYu-xKXZc,https://www.linkedin.com/jobs/view/3928972447/
9bbe905a-2e55-44de-8543-92a3e69d26f6,Real Estate Sales Professional | The HusVar Real Estate Team at eXp Realty,The HusVar Real Estate Team at eXp Realty,In-person employment.,"Join our team as a Real Estate Sales Agent! If you're driven, tech-savvy, and eager to learn, we offer a fantastic opportunity to grow your career and income. Your role includes nurturing client relationships, prospecting for leads, and providing excellent customer service. You should be adept at utilizing real estate technology and social media platforms to market properties effectively. If you're ready to take your real estate career to new heights and work in a supportive, dynamic team, we want to hear from you! Previous sales experience is preferred. If you're ready to transform dreams into reality in the world of real estate, apply today by submitting your resume and cover letter. Let's work together to help clients find their dream homes! Compensation: $60","Essential Skills:, , 1. Competent with Technology, 2. Social Media Skills, 3. Eager to Learn, 4. Setting Big Goals, 5. Hustle Mentality, 6. Driven and self-motivated, 7. Excellent","$60,000 per year",https://www.linkedin.com/in/tina-mallaber-b169b51a3?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAC-q_wIB2JvV2fsx6ACXCSHF3iA-EZc2N18,https://www.linkedin.com/jobs/view/3840546268/
27103c59-f5a1-4041-aa31-0081acdcee71,Member Care and Provider Specialist/Customer Service | Centivo,Centivo,Remote employment.,"Centivo, an innovative health plan provider, is seeking Member Care/Provider Specialists with customer service experience. Starting at $18/hour, with training beginning on July 8, 2024, the position involves supporting members and providers, researching and resolving inquiries, and educating on benefits and site navigation. Ideal candidates have a high school diploma or GED, provider office experience, and basic computer skills. Excellent communication, attention to detail, and problem-solving abilities are required. Preferred qualifications include billing experience and bilingual skills. Located in Buffalo, NY, the role offers remote work flexibility. Join us in transforming healthcare affordability with resilience, innovation, and positivity. Visit centivo.com for details.","Essential skills required for the job:, , 1. Prior customer service experience, 2. Provider office experience, 3. Computer skills, including familiarity with the Microsoft operating system and its suite of applications (Outlook, Word, Excel), 4. Ability to",Salary: $18/hr - $20/hr.,https://www.linkedin.com/in/natalialand?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAj-PcBqzkUgpRhZCf-w4qgIf5miPTSvq8,https://www.linkedin.com/jobs/view/3806642029/
c33d7e62-f0ba-4585-bc85-f9e1e2bd9c73,"Registered Nurse (RN) — FT Days, Medsurg — Samaritan Hospital | St. Peter's Health Partners",St. Peter's Health Partners,40 hours or more per week of work.,"Seeking RNs for 6 Tower at Samaritan Hospital in Troy, providing targeted care for med-surg patients with cardiac monitoring needs. Full-time, 12-hour day shifts with benefits from day one, tuition reimbursement, career development opportunities, free parking, and more. Join a compassionate team with a ""partners-in-care"" model, collaborating with Virtual RNs for patient care. Requires NYS RN license, ASN/BSN, and BLS; ACLS preferred. Pay range $36.50-$49.95/hour based on experience and education. Trinity Health prioritizes diversity and inclusion. New grads welcome to apply.","Essential skills required for the job:, , 1. Current, unencumbered NYS RN license, 2. ASN/BSN from an accredited nursing program, 3. BLS Certification, 4. ACLS Certification, 5. Ability to provide",Hourly rate: $36.50/hr - $49.95/hr,https://www.linkedin.com/in/miriam-murray-cooperstown?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAB1MRDIBdSobTxSBn4oqawSyqEF6A58KuvQ,https://www.linkedin.com/jobs/view/3692317589/
bb0a305a-e592-4921-a421-026bf6258179,Assistant Brewer / Cellar Person | Over Yonder Brewing Co.,Over Yonder Brewing Co.,Full-time position.,"Join our team at Over Yonder Brewing Co. in Golden, CO as an Assistant Brewer/Cellar Person. We seek a detail-oriented individual with brewing knowledge and prior experience. Responsibilities include assisting with brewing, production stages, maintenance, cleanliness, inventory, deliveries, and compliance. Qualifications include high school diploma, brewing experience, flexible schedule, and physical capabilities. $19-$22 per hour, benefits, discounts, team outings, and more offered. Email your resume, cover letter, and favorite beers to jason@overyonderbrewing.com by 6/7/24. Embrace a rewarding role in a vibrant craft brewery setting, celebrating craft beer and live music.","Essential Skills Required for the Job: , , 1. Demonstrable knowledge of the brewing process, 2. Ability to work in a production brewery or brewpub, 3. Understanding of brewing and fermentation science, 4. Ability to work smartly, safely",NA,https://www.linkedin.com/in/jessica-bilodeaux-01157339?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAgXl00B-R7f1AxgWiqsiFyPC1j8BXR_yko,https://www.linkedin.com/jobs/view/3932040501/
24f0ae85-e87b-4329-b51e-556f985000e1,"Territory Sales Manager- Outside Eyewear Sales (Albany, NY) | ClearVision Optical",ClearVision Optical,In-person employment.,"Join CVO as a Territory Sales Manager for our Eyewear Sales division! As a leader in fashion-forward eyewear, we are seeking a motivated professional to expand our business in the Albany and Syracuse territory. You will work closely with optical offices, promoting our diverse brand portfolio, and driving sales growth. This dynamic role includes frequent travel and provides tools such as a sales cycling app for success. We offer comprehensive benefits, competitive compensation, and a supportive team environment focused on professional development. If you are a sales-oriented individual with a passion for eyewear and customer service, apply today to become part of our award-winning culture!","Essential skills required for the Territory Sales Manager position:, , 1. Passion for selling and servicing customers, 2. Proven track record of sales achievement, 3. Excellent organization and communication skills, 4. Interest in using technology and social media for business enhancement",Salary: Starting at $70K/year.,https://www.linkedin.com/in/julie-harlach-448653101?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABnnA7gB8qpkAkBCtB23bRQ-ZlJTr-DWCEk,https://www.linkedin.com/jobs/view/3908797616/
d8f4ffd0-d906-44f7-bfae-86160c876d02,Receptionist- Part Time | Wilkins RV,Wilkins RV,The job requires working on-site.,"Join our award-winning team as a Receptionist for nights and weekends. Greet and direct customers and answer phone calls promptly and professionally. Assist with administrative tasks, maintain a clean workspace, and ensure customer satisfaction. $15-$18/hour. Requires certificate or relevant experience. Wilkins RV, a top dealership for new and pre-owned RVs, offers endless opportunities to grow and excel across our multiple locations in NY. Apply now to be part of a dynamic team dedicated to creating exceptional experiences for our customers and community.","Skills required for the job: , 1. Ability to effectively greet and direct customers in a prompt, friendly, and professional manner, 2. Excellent phone etiquette to handle all incoming calls promptly and professionally, 3. Administrative skills to assist with tasks such as","Hourly, range: $15 - $18",https://www.linkedin.com/in/kalilamcleod?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAApPS88B8Skj7rudzMkscfv1qk54j2ratM4,https://www.linkedin.com/jobs/view/3829267315/
787502d0-b7e9-46fd-b3af-57acd6a9905c,"Director, Procedural Supply Chain | Children's Healthcare of Atlanta",Children's Healthcare of Atlanta,High-level managerial position.,"Children’s Healthcare of Atlanta is seeking a Director, Procedural Supply Chain to lead inventory management, vendor relationships, data integrity, and process improvements within our clinical procedural departments. The ideal candidate has 7+ years of healthcare procurement or supply chain experience, a bachelor’s degree, and strong leadership skills. Responsibilities include optimizing supply chain performance, collaborating with stakeholders, and implementing cost-saving initiatives. Preferred qualifications include a master’s degree, procurement certification, and experience with Workday Supply Chain. Join us in making a difference in children's health and wellness.","1. Leadership experience in healthcare procurement, strategic sourcing, contracting, or supply chain operations., 2. Experience in process analysis, strategy development, change management, and organizational development., 3. Ability to build and lead high-performance teams to deliver superior customer service",NA,https://www.linkedin.com/in/aravind-sampath-746a3b?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAnOWYBACoEol-HS8wWQBIj_nJ_y1_NExI,https://www.linkedin.com/jobs/view/3689155377/
edfee071-e46f-4b52-a7e3-b5dbec2e4a49,Grant Manager | YWCA of Rochester & Monroe County,YWCA of Rochester & Monroe County,Work location: On-site.,"Join YWCA USA as a Grant Manager in Rochester, NY. Responsibilities include grant prospecting, proposal writing, reporting, compliance, and administration. Ideal candidates have a bachelor's degree and 2+ years of grant writing experience in human services or mental health. Core competencies include strong communication, teamwork, mission focus, and diversity awareness. Essential skills include grant research, preparation, and securing funds from various sources. This full-time role requires flexibility, strong organization, and proficiency with data-tracking tools. Valid driver's license and vehicle access are necessary. Attend 37.5 hours per week, with occasional evenings and weekends. Embrace diversity and make an impact by applying at https://www.ywcarochester.org/careers.","Skills Required:, 1. Grant prospecting and relationship building., 2. Grant proposal writing., 3. Reporting and compliance management., 4. Grant administration., 5. Excellent written and verbal communication skills., 6. Strong critical thinking skills., 7. Teamwork","$50,000 - $55,000 per year",https://www.linkedin.com/in/netsanet-gebregzibher-shrm-cp-cde%C2%AE-943304240?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAADvYhEMB572XXmkE_8qYxK9yf3v2ziUPLZs,https://www.linkedin.com/jobs/view/3928433956/
d35dcead-fb97-4cfd-8dca-79132c6b5a60,Reinsurance Claims Processor | Waypoint Underwriting Management,Waypoint Underwriting Management,Full-time employment.,"Join Waypoint Underwriting Management LLC as a Reinsurance Claims Processor. Review, analyze, and process reinsurance claims, ensuring accuracy and compliance with policy terms. Communicate with internal and external stakeholders, calculate recoveries, maintain documentation, and resolve coverage disputes. Ideal candidates have 2-3 years of claims processing experience, knowledge of insurance and reinsurance concepts, strong analytical skills, and proficiency in MS Office. Strong attention to detail and communication skills required. Enjoy competitive salary and benefits, including health insurance, 401(k), and more. To apply, send your resume and cover letter to joseph.horan@waypointunderwriting.com. Join us in a diverse and inclusive work environment.","1. Strong understanding of insurance principles and reinsurance concepts, 2. Analytical and problem-solving skills, 3. Proficiency in MS Office Suite and ability to learn new computer systems, 4. Attention to detail and accuracy, 5. Communication skills (",Salary information: NA.,https://www.linkedin.com/in/josephhoran?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAOVylQBmp5v-RxeB5OjsOhqFY5cp0tBnrU,https://www.linkedin.com/jobs/view/3902675521/
